STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,ADJUSTMENT,Adjustment,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2001,,99.366870196488,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2002,,96.7534303799434,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2003,,96.0919055934744,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2004,,93.8309029401769,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2005,,94.0925942966983,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2006,,92.7186966030704,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2007,,89.7075349814179,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2008,,89.7880667814953,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2009,,89.5662567250463,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2010,,89.4298198842145,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2011,,91.4410174141188,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2012,,93.4559989453369,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2013,,95.1202715090258,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2014,,96.6556193667498,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2016,,106.319254627912,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2017,,111.281482907717,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2018,,116.932839235232,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2019,,121.926152624892,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2020,,129.555049888682,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2021,,142.594866160837,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2022,,148.742608752195,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2023,,133.494634956542,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,DEU,Germany,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2024,,128.648567156934,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1970,,74.0553864952696,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1971,,76.0508463951863,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1972,,76.9027196552021,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1973,,78.9920579881929,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1974,,81.3495785012763,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1975,,85.4608738757733,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1976,,100.092498773421,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1977,,129.093944531569,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1978,,132.180702048429,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1979,,116.602122205664,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1980,,100.042480602714,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1981,,83.5940583784016,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1982,,68.4083758099883,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1983,,65.635421717188,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1984,,62.1274474037116,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1985,,60.143222216596,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1986,,61.4452209187123,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1987,,62.987286821011,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1988,,64.2765440086911,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1989,,66.6284150765878,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1990,,65.9951076228695,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1991,,65.000030133909,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1992,,66.838503270052,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1993,,68.6685289408834,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1994,,73.4602634972804,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1995,,74.9537854119494,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1996,,79.6749878821076,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1997,,85.8000343344768,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1998,,91.8388140763945,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,1999,,103.567436534822,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2000,,119.195366117741,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2001,,129.025677533548,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2002,,133.570405452776,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2003,,134.230538919083,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2004,,135.793960876455,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2005,,137.533864816472,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2006,,140.091248404847,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2007,,143.963050172783,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2008,,144.740914814874,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2009,,135.098045697842,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2010,,129.866966218796,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2011,,125.15594411179,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2012,,114.137656297699,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2013,,103.41975111366,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2014,,99.7653773344309,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2016,,103.143496035145,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2017,,109.499782851056,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2018,,117.385352671476,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2019,,122.877451823016,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2020,,129.171064296805,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2021,,145.214821420253,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2022,,161.516608954303,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2023,,154.62011743626,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,NLD,Netherlands,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2024,,161.190260464975,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2000,,96.1939625827894,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2001,,94.3472912332634,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2002,,93.3223518023432,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2003,,89.6558060698148,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2004,,84.9875935137153,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2005,,86.2629383361799,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2006,,87.8298450389573,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUT,Austria,A,Annual,HPI_RPI,Price to rent ratio,IX,Index,2007,,90.1639272915644,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
